,album,artists,available_markets,disc_number,duration_ms,explicit,external_ids,external_urls,href,id,is_local,name,popularity,preview_url,track_number,type,uri
0,"{'album_type': 'ALBUM', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/49zXTngyUTielHTbbH5YKs'}, 'href': 'https://api.spotify.com/v1/artists/49zXTngyUTielHTbbH5YKs', 'id': '49zXTngyUTielHTbbH5YKs', 'name': 'Roy Hargrove', 'type': 'artist', 'uri': 'spotify:artist:49zXTngyUTielHTbbH5YKs'}], 'available_markets': ['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'VN', 'ZA'], 'external_urls': {'spotify': 'https://open.spotify.com/album/4vuijqNCK71JTiACBmdCTo'}, 'href': 'https://api.spotify.com/v1/albums/4vuijqNCK71JTiACBmdCTo', 'id': '4vuijqNCK71JTiACBmdCTo', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273e5fb416c8afaa471d5bc9220', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02e5fb416c8afaa471d5bc9220', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851e5fb416c8afaa471d5bc9220', 'width': 64}], 'name': 'Earfood', 'release_date': '2008-01-01', 'release_date_precision': 'day', 'total_tracks': 13, 'type': 'album', 'uri': 'spotify:album:4vuijqNCK71JTiACBmdCTo'}","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/49zXTngyUTielHTbbH5YKs'}, 'href': 'https://api.spotify.com/v1/artists/49zXTngyUTielHTbbH5YKs', 'id': '49zXTngyUTielHTbbH5YKs', 'name': 'Roy Hargrove', 'type': 'artist', 'uri': 'spotify:artist:49zXTngyUTielHTbbH5YKs'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'VN', 'ZA']",1,278626,False,{'isrc': 'GBUM70805366'},{'spotify': 'https://open.spotify.com/track/62VWmsNoDmqT0Mj9oHHFVh'},https://api.spotify.com/v1/tracks/62VWmsNoDmqT0Mj9oHHFVh,62VWmsNoDmqT0Mj9oHHFVh,False,Strasbourg / St. Denis,51,https://p.scdn.co/mp3-preview/7dda63c3f43068630c837fbd906e9c9f05577fbc?cid=774b29d4f13844c495f206cafdad9c86,3,track,spotify:track:62VWmsNoDmqT0Mj9oHHFVh
1,"{'album_type': 'SINGLE', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/1A9o3Ljt67pFZ89YtPPL5X'}, 'href': 'https://api.spotify.com/v1/artists/1A9o3Ljt67pFZ89YtPPL5X', 'id': '1A9o3Ljt67pFZ89YtPPL5X', 'name': 'Snoh Aalegra', 'type': 'artist', 'uri': 'spotify:artist:1A9o3Ljt67pFZ89YtPPL5X'}], 'available_markets': [], 'external_urls': {'spotify': 'https://open.spotify.com/album/2RHLqM4QckIFnviFkMfViG'}, 'href': 'https://api.spotify.com/v1/albums/2RHLqM4QckIFnviFkMfViG', 'id': '2RHLqM4QckIFnviFkMfViG', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2738bbf9c1bf8d30c20a62d0a71', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e028bbf9c1bf8d30c20a62d0a71', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048518bbf9c1bf8d30c20a62d0a71', 'width': 64}], 'name': 'I Want You Around', 'release_date': '2019-02-18', 'release_date_precision': 'day', 'total_tracks': 1, 'type': 'album', 'uri': 'spotify:album:2RHLqM4QckIFnviFkMfViG'}","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1A9o3Ljt67pFZ89YtPPL5X'}, 'href': 'https://api.spotify.com/v1/artists/1A9o3Ljt67pFZ89YtPPL5X', 'id': '1A9o3Ljt67pFZ89YtPPL5X', 'name': 'Snoh Aalegra', 'type': 'artist', 'uri': 'spotify:artist:1A9o3Ljt67pFZ89YtPPL5X'}]",[],1,213293,True,{'isrc': 'QZG9T1900002'},{'spotify': 'https://open.spotify.com/track/4Rdan5edd4P9FvBzv2meZD'},https://api.spotify.com/v1/tracks/4Rdan5edd4P9FvBzv2meZD,4Rdan5edd4P9FvBzv2meZD,False,I Want You Around,0,,1,track,spotify:track:4Rdan5edd4P9FvBzv2meZD
2,"{'album_type': 'ALBUM', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/0Kekt6CKSo0m5mivKcoH51'}, 'href': 'https://api.spotify.com/v1/artists/0Kekt6CKSo0m5mivKcoH51', 'id': '0Kekt6CKSo0m5mivKcoH51', 'name': 'Sergei Rachmaninoff', 'type': 'artist', 'uri': 'spotify:artist:0Kekt6CKSo0m5mivKcoH51'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/0bouHpX4JiuPnIfP2jFxRi'}, 'href': 'https://api.spotify.com/v1/artists/0bouHpX4JiuPnIfP2jFxRi', 'id': '0bouHpX4JiuPnIfP2jFxRi', 'name': 'Khatia Buniatishvili', 'type': 'artist', 'uri': 'spotify:artist:0bouHpX4JiuPnIfP2jFxRi'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/3V9McxlPI0G2RmkU0DhYGO'}, 'href': 'https://api.spotify.com/v1/artists/3V9McxlPI0G2RmkU0DhYGO', 'id': '3V9McxlPI0G2RmkU0DhYGO', 'name': 'Paavo Järvi', 'type': 'artist', 'uri': 'spotify:artist:3V9McxlPI0G2RmkU0DhYGO'}], 'available_markets': ['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA'], 'external_urls': {'spotify': 'https://open.spotify.com/album/4no6O3D7VpSoyf6mzM1FZJ'}, 'href': 'https://api.spotify.com/v1/albums/4no6O3D7VpSoyf6mzM1FZJ', 'id': '4no6O3D7VpSoyf6mzM1FZJ', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27320d3313899951ec1f991124a', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0220d3313899951ec1f991124a', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485120d3313899951ec1f991124a', 'width': 64}], 'name': 'Rachmaninoff: Piano Concerto No. 2 in C Minor, Op. 18 & Piano Concerto No. 3 in D Minor, Op. 30', 'release_date': '2017-03-10', 'release_date_precision': 'day', 'total_tracks': 6, 'type': 'album', 'uri': 'spotify:album:4no6O3D7VpSoyf6mzM1FZJ'}","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0Kekt6CKSo0m5mivKcoH51'}, 'href': 'https://api.spotify.com/v1/artists/0Kekt6CKSo0m5mivKcoH51', 'id': '0Kekt6CKSo0m5mivKcoH51', 'name': 'Sergei Rachmaninoff', 'type': 'artist', 'uri': 'spotify:artist:0Kekt6CKSo0m5mivKcoH51'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/0bouHpX4JiuPnIfP2jFxRi'}, 'href': 'https://api.spotify.com/v1/artists/0bouHpX4JiuPnIfP2jFxRi', 'id': '0bouHpX4JiuPnIfP2jFxRi', 'name': 'Khatia Buniatishvili', 'type': 'artist', 'uri': 'spotify:artist:0bouHpX4JiuPnIfP2jFxRi'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/3V9McxlPI0G2RmkU0DhYGO'}, 'href': 'https://api.spotify.com/v1/artists/3V9McxlPI0G2RmkU0DhYGO', 'id': '3V9McxlPI0G2RmkU0DhYGO', 'name': 'Paavo Järvi', 'type': 'artist', 'uri': 'spotify:artist:3V9McxlPI0G2RmkU0DhYGO'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",1,599653,False,{'isrc': 'USSM11700006'},{'spotify': 'https://open.spotify.com/track/7fcDQg8prLdJwim6Ey7neB'},https://api.spotify.com/v1/tracks/7fcDQg8prLdJwim6Ey7neB,7fcDQg8prLdJwim6Ey7neB,False,"Piano Concerto No. 2 in C Minor, Op. 18: I. Moderato",48,https://p.scdn.co/mp3-preview/0cd8b2dc1f7023f5796870ca6a746425b57031ab?cid=774b29d4f13844c495f206cafdad9c86,1,track,spotify:track:7fcDQg8prLdJwim6Ey7neB
3,"{'album_type': 'ALBUM', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/0gaASCUAMqvXxGFDYaNFca'}, 'href': 'https://api.spotify.com/v1/artists/0gaASCUAMqvXxGFDYaNFca', 'id': '0gaASCUAMqvXxGFDYaNFca', 'name': 'Ben Wendel', 'type': 'artist', 'uri': 'spotify:artist:0gaASCUAMqvXxGFDYaNFca'}], 'available_markets': ['CA', 'US'], 'external_urls': {'spotify': 'https://open.spotify.com/album/7ghqgjFYnSi2XYdStVTRvv'}, 'href': 'https://api.spotify.com/v1/albums/7ghqgjFYnSi2XYdStVTRvv', 'id': '7ghqgjFYnSi2XYdStVTRvv', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2737b0d4cdf1aa4ff4410667183', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e027b0d4cdf1aa4ff4410667183', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048517b0d4cdf1aa4ff4410667183', 'width': 64}], 'name': 'The Seasons', 'release_date': '2018-10-12', 'release_date_precision': 'day', 'total_tracks': 12, 'type': 'album', 'uri': 'spotify:album:7ghqgjFYnSi2XYdStVTRvv'}","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0gaASCUAMqvXxGFDYaNFca'}, 'href': 'https://api.spotify.com/v1/artists/0gaASCUAMqvXxGFDYaNFca', 'id': '0gaASCUAMqvXxGFDYaNFca', 'name': 'Ben Wendel', 'type': 'artist', 'uri': 'spotify:artist:0gaASCUAMqvXxGFDYaNFca'}]","['CA', 'US']",1,367853,False,{'isrc': 'US9331828807'},{'spotify': 'https://open.spotify.com/track/7IysvRLj3jmt6vUeUKZIJO'},https://api.spotify.com/v1/tracks/7IysvRLj3jmt6vUeUKZIJO,7IysvRLj3jmt6vUeUKZIJO,False,July,17,https://p.scdn.co/mp3-preview/e2571e6a66249dafab269ec3054d2e03ef32f4b5?cid=774b29d4f13844c495f206cafdad9c86,7,track,spotify:track:7IysvRLj3jmt6vUeUKZIJO
4,"{'album_type': 'ALBUM', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/3yY2gUcIsjMr8hjo51PoJ8'}, 'href': 'https://api.spotify.com/v1/artists/3yY2gUcIsjMr8hjo51PoJ8', 'id': '3yY2gUcIsjMr8hjo51PoJ8', 'name': 'The Smiths', 'type': 'artist', 'uri': 'spotify:artist:3yY2gUcIsjMr8hjo51PoJ8'}], 'available_markets': ['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA'], 'external_urls': {'spotify': 'https://open.spotify.com/album/0vlgxCvO6LQXTR06b8r2rj'}, 'href': 'https://api.spotify.com/v1/albums/0vlgxCvO6LQXTR06b8r2rj', 'id': '0vlgxCvO6LQXTR06b8r2rj', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2738abb33c7671ca773e148fef7', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e028abb33c7671ca773e148fef7', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048518abb33c7671ca773e148fef7', 'width': 64}], 'name': 'The Queen Is Dead (Deluxe Edition)', 'release_date': '1986-06-16', 'release_date_precision': 'day', 'total_tracks': 36, 'type': 'album', 'uri': 'spotify:album:0vlgxCvO6LQXTR06b8r2rj'}","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3yY2gUcIsjMr8hjo51PoJ8'}, 'href': 'https://api.spotify.com/v1/artists/3yY2gUcIsjMr8hjo51PoJ8', 'id': '3yY2gUcIsjMr8hjo51PoJ8', 'name': 'The Smiths', 'type': 'artist', 'uri': 'spotify:artist:3yY2gUcIsjMr8hjo51PoJ8'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",2,265466,False,{'isrc': 'GBAHT1700345'},{'spotify': 'https://open.spotify.com/track/0XcSmqWQ14leUZ7Jo0z8I2'},https://api.spotify.com/v1/tracks/0XcSmqWQ14leUZ7Jo0z8I2,0XcSmqWQ14leUZ7Jo0z8I2,False,There Is a Light That Never Goes Out - Take 1,38,https://p.scdn.co/mp3-preview/37760661b0e2e4f8bc5c32e73ae199327fc6fd89?cid=774b29d4f13844c495f206cafdad9c86,9,track,spotify:track:0XcSmqWQ14leUZ7Jo0z8I2
5,"{'album_type': 'ALBUM', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/0ctjXj4AKsMtj6Tsm0JzSj'}, 'href': 'https://api.spotify.com/v1/artists/0ctjXj4AKsMtj6Tsm0JzSj', 'id': '0ctjXj4AKsMtj6Tsm0JzSj', 'name': 'Shai Maestro', 'type': 'artist', 'uri': 'spotify:artist:0ctjXj4AKsMtj6Tsm0JzSj'}], 'available_markets': ['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA'], 'external_urls': {'spotify': 'https://open.spotify.com/album/7oIwbZ8xtBb8r5EEyQo84C'}, 'href': 'https://api.spotify.com/v1/albums/7oIwbZ8xtBb8r5EEyQo84C', 'id': '7oIwbZ8xtBb8r5EEyQo84C', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2738b3054972ec06602ecfa3e92', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e028b3054972ec06602ecfa3e92', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048518b3054972ec06602ecfa3e92', 'width': 64}], 'name': 'The Dream Thief', 'release_date': '2018-09-28', 'release_date_precision': 'day', 'total_tracks': 9, 'type': 'album', 'uri': 'spotify:album:7oIwbZ8xtBb8r5EEyQo84C'}","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0ctjXj4AKsMtj6Tsm0JzSj'}, 'href': 'https://api.spotify.com/v1/artists/0ctjXj4AKsMtj6Tsm0JzSj', 'id': '0ctjXj4AKsMtj6Tsm0JzSj', 'name': 'Shai Maestro', 'type': 'artist', 'uri': 'spotify:artist:0ctjXj4AKsMtj6Tsm0JzSj'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",1,264200,False,{'isrc': 'DEB331861608'},{'spotify': 'https://open.spotify.com/track/43cQe9ffpCPuQbrRGrvxPW'},https://api.spotify.com/v1/tracks/43cQe9ffpCPuQbrRGrvxPW,43cQe9ffpCPuQbrRGrvxPW,False,These Foolish Things (Remind Me Of You),14,https://p.scdn.co/mp3-preview/8696e4394e843ed8bb80cd8156e7f3787dff30bc?cid=774b29d4f13844c495f206cafdad9c86,8,track,spotify:track:43cQe9ffpCPuQbrRGrvxPW
6,"{'album_type': 'ALBUM', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/0IyuDlCVbMa3TAoVaDKEeL'}, 'href': 'https://api.spotify.com/v1/artists/0IyuDlCVbMa3TAoVaDKEeL', 'id': '0IyuDlCVbMa3TAoVaDKEeL', 'name': 'Kendrick Scott Oracle', 'type': 'artist', 'uri': 'spotify:artist:0IyuDlCVbMa3TAoVaDKEeL'}], 'available_markets': ['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA'], 'external_urls': {'spotify': 'https://open.spotify.com/album/6x36FYMhcxlEjJB97ikwA3'}, 'href': 'https://api.spotify.com/v1/albums/6x36FYMhcxlEjJB97ikwA3', 'id': '6x36FYMhcxlEjJB97ikwA3', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273c9bfea422706a9880d13ff6d', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02c9bfea422706a9880d13ff6d', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851c9bfea422706a9880d13ff6d', 'width': 64}], 'name': 'A Wall Becomes A Bridge', 'release_date': '2019-04-05', 'release_date_precision': 'day', 'total_tracks': 12, 'type': 'album', 'uri': 'spotify:album:6x36FYMhcxlEjJB97ikwA3'}","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0IyuDlCVbMa3TAoVaDKEeL'}, 'href': 'https://api.spotify.com/v1/artists/0IyuDlCVbMa3TAoVaDKEeL', 'id': '0IyuDlCVbMa3TAoVaDKEeL', 'name': 'Kendrick Scott Oracle', 'type': 'artist', 'uri': 'spotify:artist:0IyuDlCVbMa3TAoVaDKEeL'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",1,351640,False,{'isrc': 'USUM71902335'},{'spotify': 'https://open.spotify.com/track/7jPfshwQln5K26tGgteUra'},https://api.spotify.com/v1/tracks/7jPfshwQln5K26tGgteUra,7jPfshwQln5K26tGgteUra,False,>>>>>>>>>>>Mocean,29,https://p.scdn.co/mp3-preview/84b70db97fe77b5a4c67358008ce837c4318226c?cid=774b29d4f13844c495f206cafdad9c86,2,track,spotify:track:7jPfshwQln5K26tGgteUra
7,"{'album_type': 'SINGLE', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/4iMO20EPodreIaEl8qW66y'}, 'href': 'https://api.spotify.com/v1/artists/4iMO20EPodreIaEl8qW66y', 'id': '4iMO20EPodreIaEl8qW66y', 'name': 'Still Woozy', 'type': 'artist', 'uri': 'spotify:artist:4iMO20EPodreIaEl8qW66y'}], 'available_markets': [], 'external_urls': {'spotify': 'https://open.spotify.com/album/0gZEC6z4RSUiLOK9nHhGwG'}, 'href': 'https://api.spotify.com/v1/albums/0gZEC6z4RSUiLOK9nHhGwG', 'id': '0gZEC6z4RSUiLOK9nHhGwG', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273f0954c57df7cf1e2a6bcd293', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02f0954c57df7cf1e2a6bcd293', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851f0954c57df7cf1e2a6bcd293', 'width': 64}], 'name': 'Habit', 'release_date': '2018-12-07', 'release_date_precision': 'day', 'total_tracks': 1, 'type': 'album', 'uri': 'spotify:album:0gZEC6z4RSUiLOK9nHhGwG'}","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4iMO20EPodreIaEl8qW66y'}, 'href': 'https://api.spotify.com/v1/artists/4iMO20EPodreIaEl8qW66y', 'id': '4iMO20EPodreIaEl8qW66y', 'name': 'Still Woozy', 'type': 'artist', 'uri': 'spotify:artist:4iMO20EPodreIaEl8qW66y'}]",[],1,153857,True,{'isrc': 'QZES81849699'},{'spotify': 'https://open.spotify.com/track/1M321puDN1WBd5NF0ogOKW'},https://api.spotify.com/v1/tracks/1M321puDN1WBd5NF0ogOKW,1M321puDN1WBd5NF0ogOKW,False,Habit,0,,1,track,spotify:track:1M321puDN1WBd5NF0ogOKW
